,Date,Open,High,Low,Close,Adj Close,Volume
989,2004-12-10,1189.23999,1191.449951,1185.23999,1188.0,1188.0,1443700000
990,2004-12-13,1188.0,1198.73999,1188.0,1198.680054,1198.680054,1436100000
991,2004-12-14,1198.680054,1205.290039,1197.839966,1203.380005,1203.380005,1544400000
992,2004-12-15,1203.380005,1206.609985,1199.439941,1205.719971,1205.719971,1695800000
993,2004-12-16,1205.719971,1207.969971,1198.410034,1203.209961,1203.209961,1793900000
994,2004-12-17,1203.209961,1203.209961,1193.48999,1194.199951,1194.199951,2335000000
995,2004-12-20,1194.199951,1203.430054,1193.359985,1194.650024,1194.650024,1422800000
996,2004-12-21,1194.650024,1205.930054,1194.650024,1205.449951,1205.449951,1483700000
997,2004-12-22,1205.449951,1211.420044,1203.849976,1209.569946,1209.569946,1390800000
998,2004-12-23,1209.569946,1213.660034,1208.709961,1210.130005,1210.130005,956100000
999,2004-12-27,1210.130005,1214.130005,1204.920044,1204.920044,1204.920044,922000000
